kan_name,kou_name,moku_name,setsu_layer1_name,setsu_layer2_name,setsumei_layer1_name,setsumei_layer2_name,setsumei_layer3_name,amount_2025,amount_2026,増減額,増減率,状態,増減額順位
総務費,総務管理費,防犯まちづ,旅費,普通旅費,,,,12,12,0,0,横ばい,3135
総務費,総務管理費,防犯まちづ,需用費,,,,,1408,1508,100,7.1,増額,2194
総務費,総務管理費,防犯まちづ,需用費,消耗品費,,,,413,384,-29,-7,減額,4655
総務費,総務管理費,防犯まちづ,需用費,食糧費,,,,4,4,0,0,横ばい,3136
総務費,総務管理費,防犯まちづ,需用費,印刷製本費,,,,109,109,0,0,横ばい,3137
総務費,総務管理費,防犯まちづ,需用費,光熱水費,,,,732,799,67,9.2,増額,2325
総務費,総務管理費,防犯まちづ,需用費,修繕料,,,,150,212,62,41.3,増額,2349
総務費,総務管理費,防犯まちづ,役務費,,,,,10,12,2,20,増額,2919
総務費,総務管理費,防犯まちづ,役務費,手数料,,,,10,12,2,20,増額,2920
総務費,総務管理費,防犯まちづ,工事請負費,,,,,1650,587,-1063,-64.4,減額,5544
総務費,総務管理費,防犯まちづ,負担金、補助及び交付金,,,,,49800,50989,1189,2.4,増額,1233
総務費,総務管理費,防犯まちづ,負担金、補助及び交付金,負担金,,,,8450,8460,10,0.1,増額,2761
総務費,総務管理費,防犯まちづ,負担金、補助及び交付金,補助金,,,,41350,42529,1179,2.9,増額,1235
総務費,総務管理費,防犯まちづ,,,給与費,,,91,91,0,0,横ばい,3138
総務費,総務管理費,防犯まちづ,,,給与費,生活安全推進協議会委員　１３人,,91,91,0,0,横ばい,3139
